prov,year,month,population,ng_customers,ng_sales_cm3,ng_price ,utility_sales,direct_sales,hdd,gdp,cpi,heating_oil,electric_over_5000kw,electric_under_5000kw,unem_unadj,unem_seasonally,building_permits,vacancy_rate,pct15,pct65,disposable_inc,henry_hub,carbon_tonne,carbon_natural_gas,aeco,full_inc,hhld_d_income
Saskatchewan,2002,10,"996,807",280954,86062,30.97,..,,581.6,"60,789",101.1,58.08345975,66.3,69.4,5.1,6,274,2.9,0.222188448,0.14840285,17244,3.38,0,,4.27,17244000000,17299.23646
Saskatchewan,2002,11,"996,807",282623,108172,29.97,..,,667.2,"60,789",101.5,58.22094079,66.3,69.4,5.3,5.7,111,2.9,0.222188448,0.14840285,17244,3.38,0,,4.85,17244000000,17299.23646
Saskatchewan,2002,12,"996,807",283107,127244,29.7,..,,816.6,"60,789",101.4,56.62913506,66.3,69.4,5.5,6,253,2.9,0.222188448,0.14840285,17244,3.38,0,,4.94,17244000000,17299.23646
Saskatchewan,2003,1,"996,386",286077,164246,29,..,,1058.2,"63,564",101.5,58.21682424,66.3,69.8,6.6,5.8,249,3.4,0.218390262,0.148546848,18140,5.47,0,,5.88,18140000000,18205.79575
Saskatchewan,2003,2,"996,386",283439,149721,29.06,..,,951.9,"63,564",102,61.14952729,66.3,69.8,6.4,6.1,248,3.4,0.218390262,0.148546848,18140,5.47,0,,6.83,18140000000,18205.79575
Saskatchewan,2003,3,"996,386",287057,136130,29.61,..,,819.8,"63,564",102.5,68,66.3,69.8,5.8,5.5,149,3.4,0.218390262,0.148546848,18140,5.47,0,,8.94,18140000000,18205.79575
Saskatchewan,2003,4,"996,386",284150,69258,31.61,..,,378.9,"63,564",101.9,62.80189084,66.3,69.8,5.9,5.4,448,3.4,0.218390262,0.148546848,18140,5.47,0,,5.88,18140000000,18205.79575
Saskatchewan,2003,5,"996,386",283305,48419,42.29,..,,195.5,"63,564",102.2,54.52712719,66.3,69.8,5.7,5.7,383,3.4,0.218390262,0.148546848,18140,5.47,0,,5.73,18140000000,18205.79575
Saskatchewan,2003,6,"996,386",286228,23760,45.52,..,,81.2,"63,564",102.1,54.52712719,66.3,69.8,4.8,5.4,229,3.4,0.218390262,0.148546848,18140,5.47,0,,5.93,18140000000,18205.79575
Saskatchewan,2003,7,"996,386",281192,18878,49.4,..,,20.9,"63,564",102.2,54.52712719,66.3,69.8,5.6,5.4,217,3.4,0.218390262,0.148546848,18140,5.47,0,,5.58,18140000000,18205.79575
Saskatchewan,2003,8,"996,386",279855,17587,49.74,..,,21.6,"63,564",102.5,54.52712719,66.3,69.8,6.2,5.4,367,3.4,0.218390262,0.148546848,18140,5.47,0,,5.08,18140000000,18205.79575
Saskatchewan,2003,9,"996,386",279743,41567,40.13,..,,215.1,"63,564",102.8,56.78038783,66.3,69.8,4.8,5.5,303,3.4,0.218390262,0.148546848,18140,5.47,0,,5.19,18140000000,18205.79575
Saskatchewan,2003,10,"996,386",282425,57959,37.79,..,,357.8,"63,564",102.4,55.59721207,66.3,69.8,4.8,5.7,309,3.4,0.218390262,0.148546848,18140,5.47,0,,4.92,18140000000,18205.79575
Saskatchewan,2003,11,"996,386",283175,127349,35.1,..,,861.2,"63,564",102.8,54.66450901,66.3,69.8,5.3,5.8,164,3.4,0.218390262,0.148546848,18140,5.47,0,,4.6,18140000000,18205.79575
Saskatchewan,2003,12,"996,386",285925,130772,35.29,..,,857.7,"63,564",102.7,56.38974537,66.3,69.8,5.3,5.8,127,3.4,0.218390262,0.148546848,18140,5.47,0,,5.11,18140000000,18205.79575
Saskatchewan,2004,1,"997,283",286847,177139,34.49,..,,1143.3,"66,605",102.8,58.55792642,66.3,69.8,6.2,5.7,86,4.7,0.215107447,0.148388171,19321,5.89,0,,6.1,19321000000,19373.63817
Saskatchewan,2004,2,"997,283",286198,140094,34.85,..,,837.5,"66,605",102.9,59.70360936,66.3,69.8,6.1,5.4,100,4.7,0.215107447,0.148388171,19321,5.89,0,,5.83,19321000000,19373.63817
Saskatchewan,2004,3,"997,283",287969,116842,35.97,..,,692,"66,605",103.1,61.76043879,66.3,69.8,6.4,5.8,289,4.7,0.215107447,0.148388171,19321,5.89,0,,5.49,19321000000,19373.63817
Saskatchewan,2004,4,"997,283",286275,63532,38.92,..,,390.7,"66,605",103.8,60.90109699,66.3,69.8,5.8,5.4,447,4.7,0.215107447,0.148388171,19321,5.89,0,,5.64,19321000000,19373.63817
Saskatchewan,2004,5,"997,283",283477,50406,39.03,..,,305.9,"66,605",104.9,61.37880401,66.3,69.8,4.8,4.7,362,4.7,0.215107447,0.148388171,19321,5.89,0,,6.28,19321000000,19373.63817
Saskatchewan,2004,6,"997,283",284061,27454,43.78,..,,150.2,"66,605",105,61.37880401,66.3,69.8,4.5,5.1,265,4.7,0.215107447,0.148388171,19321,5.89,0,,6.47,19321000000,19373.63817
Saskatchewan,2004,7,"997,283",282413,17887,49.61,..,,55.7,"66,605",105.2,61.37880401,66.3,69.8,5.4,5.3,246,4.7,0.215107447,0.148388171,19321,5.89,0,,6.17,19321000000,19373.63817
Saskatchewan,2004,8,"997,283",282064,23883,45.82,..,,118.2,"66,605",104.7,61.37880401,66.3,70,5.5,5,345,4.7,0.215107447,0.148388171,19321,5.89,0,,5.99,19321000000,19373.63817
Saskatchewan,2004,9,"997,283",282033,32249,41.96,..,,201.3,"66,605",104.9,66.64065819,71.8,72.7,5,5.6,382,4.7,0.215107447,0.148388171,19321,5.89,0,,5.21,19321000000,19373.63817
Saskatchewan,2004,10,"997,283",284229,69351,37.42,..,,454.1,"66,605",105.5,71.19136589,71.8,72.7,4.3,5,395,4.7,0.215107447,0.148388171,19321,5.89,0,,5.29,19321000000,19373.63817
Saskatchewan,2004,11,"997,283",285540,92604,36.2,..,,589.8,"66,605",106.1,72.82590234,71.8,72.7,4.8,5.2,203,4.7,0.215107447,0.148388171,19321,5.89,0,,6.58,19321000000,19373.63817
Saskatchewan,2004,12,"997,283",286876,139958,35.19,..,,908.3,"66,605",105.8,70.84317057,71.8,72.7,5.2,5.4,110,4.7,0.215107447,0.148388171,19321,5.89,0,,6.7,19321000000,19373.63817
Saskatchewan,2005,1,"993,500",288403,173317,34.56,..,,1122.8,"68,360",105.6,69.51892601,71.8,72.7,5.6,5,164,3.9,0.211147458,0.149140413,19687,8.69,0,,6.02,19687000000,19815.80272
Saskatchewan,2005,2,"993,500",289147,132710,35.1,..,,838.5,"68,360",105.8,75.48575175,71.8,72.7,5.5,4.9,129,3.9,0.211147458,0.149140413,19687,8.69,0,,5.94,19687000000,19815.80272
Saskatchewan,2005,3,"993,500",289755,116067,35.74,..,,735.7,"68,360",106.4,77.71355604,71.8,72.7,5.5,5,155,3.9,0.211147458,0.149140413,19687,8.69,0,,6.3,19687000000,19815.80272
Saskatchewan,2005,4,"993,500",289059,57589,37.9,..,,344.4,"68,360",107.1,78.19463004,71.8,72.7,5.5,5.1,293,3.9,0.211147458,0.149140413,19687,8.69,0,,6.79,19687000000,19815.80272
Saskatchewan,2005,5,"993,500",286955,45917,39.84,..,,251.5,"68,360",106.5,73.73785201,71.8,72.7,4.3,4.5,486,3.9,0.211147458,0.149140413,19687,8.69,0,,6.51,19687000000,19815.80272
Saskatchewan,2005,6,"993,500",286027,22834,45.91,..,,95.8,"68,360",106.8,73.73785201,71.8,72.7,4.1,4.7,314,3.9,0.211147458,0.149140413,19687,8.69,0,,6.34,19687000000,19815.80272
Saskatchewan,2005,7,"993,500",283975,19644,48.32,..,,43.1,"68,360",107.1,73.73785201,71.8,72.7,4.8,4.7,247,3.9,0.211147458,0.149140413,19687,8.69,0,,6.87,19687000000,19815.80272
Saskatchewan,2005,8,"993,500",284222,20998,47.46,..,,87.8,"68,360",107.4,73.73785201,71.8,72.7,5.6,4.9,251,3.9,0.211147458,0.149140413,19687,8.69,0,,7.45,19687000000,19815.80272
Saskatchewan,2005,9,"993,500",284978,31585,42.19,..,,190.5,"68,360",108,92.28341287,71.8,72.7,5.5,6.1,220,3.9,0.211147458,0.149140413,19687,8.69,0,,9.46,19687000000,19815.80272
Saskatchewan,2005,10,"993,500",285708,60188,38.17,..,,396.2,"68,360",107.5,96.17921235,71.8,72.7,4.7,5.4,265,3.9,0.211147458,0.149140413,19687,8.69,0,,11.38,19687000000,19815.80272
Saskatchewan,2005,11,"993,500",287197,93191,39.36,..,,622,"68,360",107.4,97.64019089,71.8,72.7,4.8,5.3,280,3.9,0.211147458,0.149140413,19687,8.69,0,,10.81,19687000000,19815.80272
Saskatchewan,2005,12,"993,500",289119,125859,38.98,..,,852.3,"68,360",107.3,89.16751795,71.8,72.7,4.9,5.3,111,3.9,0.211147458,0.149140413,19687,8.69,0,,10.54,19687000000,19815.80272
Saskatchewan,2006,1,"992,314",291496,121739,38.97,..,,787.6,"67,347",107.9,87.72750641,71.8,73.9,5.9,5.3,120,3.2,0.207187443,0.150127883,21036,6.73,0,,9.52,21036000000,21198.93501
Saskatchewan,2006,2,"992,314",290370,125131,38.93,..,,846.4,"67,347",107.9,84.13838889,75.2,75.1,5.9,5.5,152,3.2,0.207187443,0.150127883,21036,6.73,0,,7.38,21036000000,21198.93501
Saskatchewan,2006,3,"992,314",291878,117625,39.36,..,,768,"67,347",108.2,81.89040278,75.2,75.1,5.8,5.4,250,3.2,0.207187443,0.150127883,21036,6.73,0,,6.47,21036000000,21198.93501
Saskatchewan,2006,4,"992,314",290159,59939,36.34,..,,300,"67,347",109.2,86.3454156,75.2,75.1,5.3,4.9,296,3.2,0.207187443,0.150127883,21036,6.73,0,,6.18,21036000000,21198.93501
Saskatchewan,2006,5,"992,314",289079,25910,43.56,..,,203,"67,347",109.6,86.92879167,75.2,75.1,4.4,4.6,307,3.2,0.207187443,0.150127883,21036,6.73,0,,5.71,21036000000,21198.93501
Saskatchewan,2006,6,"992,314",287324,23256,46.4,..,,72.6,"67,347",109.6,86.92879167,75.2,75.1,4.2,4.8,316,3.2,0.207187443,0.150127883,21036,6.73,0,,5.29,21036000000,21198.93501
Saskatchewan,2006,7,"992,314",286204,22630,45.24,..,,8.9,"67,347",109.8,86.12879167,75.2,75.1,4.6,4.5,199,3.2,0.207187443,0.150127883,21036,6.73,0,,5.22,21036000000,21198.93501
Saskatchewan,2006,8,"992,314",286836,17527,50.24,..,,34.2,"67,347",110.4,86.12879167,75.2,75.1,5.8,5,296,3.2,0.207187443,0.150127883,21036,6.73,0,,5.84,21036000000,21198.93501
Saskatchewan,2006,9,"992,314",285450,29169,42.61,..,,178.8,"67,347",109.3,87.79211645,75.2,75.1,4,4.4,407,3.2,0.207187443,0.150127883,21036,6.73,0,,5.12,21036000000,21198.93501
Saskatchewan,2006,10,"992,314",285926,67007,38.26,..,,508.3,"67,347",109.1,80.31088248,75.2,75.1,3.4,3.9,438,3.2,0.207187443,0.150127883,21036,6.73,0,,4.4,21036000000,21198.93501
Saskatchewan,2006,11,"992,314",290794,106286,36.22,..,,765.8,"67,347",108.8,77.89211645,75.2,75.1,3.6,4.2,292,3.2,0.207187443,0.150127883,21036,6.73,0,,6.51,21036000000,21198.93501
Saskatchewan,2006,12,"992,314",289827,128413,36.27,..,,884.7,"67,347",108.9,77.80128526,75.2,75.1,3.9,4.2,268,3.2,0.207187443,0.150127883,21036,6.73,0,,7.05,21036000000,21198.93501
Saskatchewan,2007,1,"1,002,086",296215,"151,996",32.04,151996,,961.3,"69,855",109.5,92.72801506,75.2,75.1,4.7,4.4,240,1.1,0.205094174,0.149282597,23486,6.97,0,,6.27,23486000000,23437.11019
Saskatchewan,2007,2,"1,002,086",295009,"147,277",35.88,147277,,991.1,"69,855",109.9,85.45603012,79.6,78.3,4.3,4.1,202,1.1,0.205094174,0.149282597,23486,6.97,0,,6.82,23486000000,23437.11019
Saskatchewan,2007,3,"1,002,086",297321,"109,186",36.9,109186,,678.3,"69,855",111,90.54533082,79.6,78.3,4.4,4,438,1.1,0.205094174,0.149282597,23486,6.97,0,,6.92,23486000000,23437.11019
Saskatchewan,2007,4,"1,002,086",293148,"64,635",38.55,64635,,400,"69,855",111.8,90.33599247,79.6,78.3,4.4,4,449,1.1,0.205094174,0.149282597,23486,6.97,0,,6.74,23486000000,23437.11019
Saskatchewan,2007,5,"1,002,086",292186,"40,899",42.92,40899,,205.5,"69,855",112.6,88.38540614,79.6,78.3,4.4,4.5,614,1.1,0.205094174,0.149282597,23486,6.97,0,,6.61,23486000000,23437.11019
Saskatchewan,2007,6,"1,002,086",288771,"23,072",47.59,23072,,87.3,"69,855",113.1,88.38540614,79.6,78.3,4,4.6,534,1.1,0.205094174,0.149282597,23486,6.97,0,,6.21,23486000000,23437.11019
Saskatchewan,2007,7,"1,002,086",288810,"16,261",56.68,16261,,10.2,"69,855",113.3,88.38540614,79.6,78.3,4.9,4.5,521,1.1,0.205094174,0.149282597,23486,6.97,0,,5.43,23486000000,23437.11019
Saskatchewan,2007,8,"1,002,086",289012,"20,792",51.67,20792,,76.8,"69,855",113.1,88.38540614,79.6,78.3,5.6,4.7,484,1.1,0.205094174,0.149282597,23486,6.97,0,,4.81,23486000000,23437.11019
Saskatchewan,2007,9,"1,002,086",288281,"32,302",44.24,32302,,214,"69,855",113.4,90.98132329,79.6,78.3,3.4,3.8,548,1.1,0.205094174,0.149282597,23486,6.97,0,,4.42,23486000000,23437.11019
Saskatchewan,2007,10,"1,002,086",291407,"57,274",40.69,57274,,380.8,"69,855",113,93.1893007,79.6,78.3,3.7,4.2,566,1.1,0.205094174,0.149282597,23486,6.97,0,,4.96,23486000000,23437.11019
Saskatchewan,2007,11,"1,002,086",294303,"97,214",35.81,97214,,672.9,"69,855",113.1,97.63054868,79.6,78.3,3.7,4.2,321,1.1,0.205094174,0.149282597,23486,6.97,0,,5.54,23486000000,23437.11019
Saskatchewan,2007,12,"1,002,086",294439,"146,694",34.41,146694,,979.9,"69,855",112.9,105.0064282,79.6,78.3,3.8,4,415,1.1,0.205094174,0.149282597,23486,6.97,0,,5.85,23486000000,23437.11019
Saskatchewan,2008,1,"1,017,404",297845,"157,688",33.99,157688,,1033.2,"73,518",113,103.9271613,79.6,78.3,4.6,4.3,268,1.2,0.204010403,0.14781542,27387,8.86,0,,6.18,27387000000,26918.51025
Saskatchewan,2008,2,"1,017,404",297626,"150,363",33.91,150363,,994.3,"73,518",113.6,103.9255459,79.6,78.3,4.5,4.3,259,1.2,0.204010403,0.14781542,27387,8.86,0,,6.72,27387000000,26918.51025
Saskatchewan,2008,3,"1,017,404",293090,"123,862",35.04,123862,,733.7,"73,518",114.5,111.9945855,79.6,78.3,4.5,4.4,470,1.2,0.204010403,0.14781542,27387,8.86,0,,7.52,27387000000,26918.51025
Saskatchewan,2008,4,"1,017,404",281391,"75,183",36.4,75183,,417.3,"73,518",115.4,115.7538435,79.6,78.3,4.5,4.1,784,1.2,0.204010403,0.14781542,27387,8.86,0,,8.11,27387000000,26918.51025
Saskatchewan,2008,5,"1,017,404",279831,"62,220",40.19,62220,,225.8,"73,518",116.2,123.1472928,79.6,78.3,4.1,4.1,749,1.2,0.204010403,0.14781542,27387,8.86,0,,8.92,27387000000,26918.51025
Saskatchewan,2008,6,"1,017,404",275755,"22,500",31.35,22500,,100.5,"73,518",117,123.1472928,79.6,78.3,3.4,3.9,766,1.2,0.204010403,0.14781542,27387,8.86,0,,9.81,27387000000,26918.51025
Saskatchewan,2008,7,"1,017,404",280290,"22,560",41.78,22560,,30.3,"73,518",116.9,123.1472928,79.6,78.3,4.5,4.2,561,1.2,0.204010403,0.14781542,27387,8.86,0,,9.84,27387000000,26918.51025
Saskatchewan,2008,8,"1,017,404",277420,"18,153",60.02,18153,,57.7,"73,518",117,123.1472928,79.6,78.3,5.2,4.1,633,1.2,0.204010403,0.14781542,27387,8.86,0,,7.35,27387000000,26918.51025
Saskatchewan,2008,9,"1,017,404",278845,"28,983",44.72,28983,,188,"73,518",117.3,121.7,79.6,78.3,3.4,3.9,438,1.2,0.204010403,0.14781542,27387,8.86,0,,6.28,27387000000,26918.51025
Saskatchewan,2008,10,"1,017,404",280930,"61,814",37.17,61814,,384.7,"73,518",116.9,119.6043672,79.6,78.3,3.1,3.7,463,1.2,0.204010403,0.14781542,27387,8.86,0,,6.27,27387000000,26918.51025
Saskatchewan,2008,11,"1,017,404",282041,"72,048",39.18,72048,,586.4,"73,518",116.7,112.0179478,79.6,78.3,3.3,3.6,258,1.2,0.204010403,0.14781542,27387,8.86,0,,6.26,27387000000,26918.51025
Saskatchewan,2008,12,"1,017,404",285073,"104,379",39.14,104379,,1140.9,"73,518",115.8,89.59781641,79.6,78.3,4,4.5,241,1.2,0.204010403,0.14781542,27387,8.86,0,,6.36,27387000000,26918.51025
Saskatchewan,2009,1,"1,034,819",304927,"168,938",47.45,168938,,1102.4,"69,597",115.7,87.92974385,79.6,78.3,4.5,4.2,316,1.3,0.202750433,0.146186918,27408,3.94,0,,5.77,27408000000,26485.79123
Saskatchewan,2009,2,"1,034,819",304927,"146,616",46.92,146616,,936.9,"69,597",116.5,80.27992682,79.6,78.3,5.2,4.7,153,1.3,0.202750433,0.146186918,27408,3.94,0,,4.66,27408000000,26485.79123
Saskatchewan,2009,3,"1,034,819",305374,"141,462",42.42,141462,,896.2,"69,597",116.6,71.40036592,79.6,78.3,5.4,4.7,269,1.3,0.202750433,0.146186918,27408,3.94,0,,4.01,27408000000,26485.79123
Saskatchewan,2009,4,"1,034,819",305344,"66,805",30.84,66805,,452.2,"69,597",116.1,78.21523785,79.6,78.3,5.5,5,304,1.3,0.202750433,0.146186918,27408,3.94,0,,3.41,27408000000,26485.79123
Saskatchewan,2009,5,"1,034,819",304461,"50,532",39.14,50532,,282.2,"69,597",117,75.25018296,79.6,78.3,5.3,5.2,449,1.3,0.202750433,0.146186918,27408,3.94,0,,3.13,27408000000,26485.79123
Saskatchewan,2009,6,"1,034,819",303556,"21,663",29.86,21663,,115.3,"69,597",118.2,75.25018296,79.6,79.3,4,4.6,319,1.3,0.202750433,0.146186918,27408,3.94,0,,2.97,27408000000,26485.79123
Saskatchewan,2009,7,"1,034,819",302845,"18,778",52.79,18778,,77,"69,597",118,75.25018296,79.6,79.3,5,4.8,469,1.3,0.202750433,0.146186918,27408,3.94,0,,2.94,27408000000,26485.79123
Saskatchewan,2009,8,"1,034,819",303635,"19,011",90.93,19011,,68.2,"69,597",117.9,75.25018296,79.6,79.3,6,4.8,384,1.3,0.202750433,0.146186918,27408,3.94,0,,2.72,27408000000,26485.79123
Saskatchewan,2009,9,"1,034,819",304479,"20,473",51.66,20473,,83.5,"69,597",117.5,85.00556718,79.6,79.3,4.1,4.7,461,1.3,0.202750433,0.146186918,27408,3.94,0,,2.48,27408000000,26485.79123
Saskatchewan,2009,10,"1,034,819",306017,"75,108",35.67,75108,,512.8,"69,597",117.2,81.77582333,79.6,79.3,4.5,5.4,553,1.3,0.202750433,0.146186918,27408,3.94,0,,3.4,27408000000,26485.79123
Saskatchewan,2009,11,"1,034,819",298833,"88,159",32.05,88159,,542.4,"69,597",117.6,91.37509148,79.6,79.3,4.9,5.4,375,1.3,0.202750433,0.146186918,27408,3.94,0,,3.77,27408000000,26485.79123
Saskatchewan,2009,12,"1,034,819",328876,"162,652",29.7,162652,,1157.1,"69,597",117.1,88.62527444,79.6,79.3,4.5,4.9,349,1.3,0.202750433,0.146186918,27408,3.94,0,,4.51,27408000000,26485.79123
Saskatchewan,2010,1,"1,051,443",298502,"155,486",29.71,155486,,960.8,"72,851",117.5,92.28962094,79.6,79.3,5.1,4.8,211,1.9,0.202038532,0.144899914,29047,4.37,0,,4.88,29047000000,27625.84372
Saskatchewan,2010,2,"1,051,443",305286,"142,313",30.23,142313,,902.4,"72,851",117.7,86.41087548,84.4,86.6,4.7,4.3,227,1.9,0.202038532,0.144899914,29047,4.37,0,,4.68,29047000000,27625.84372
Saskatchewan,2010,3,"1,051,443",326513,"92,801",32.51,92801,,594.8,"72,851",117.9,87.5655686,84.4,86.6,5.6,5,675,1.9,0.202038532,0.144899914,29047,4.37,0,,4.05,29047000000,27625.84372
Saskatchewan,2010,4,"1,051,443",277577,"54,890",35.05,54890,,334.2,"72,851",118.5,89.01037906,84.4,86.6,5.7,5.1,638,1.9,0.202038532,0.144899914,29047,4.37,0,,3.26,29047000000,27625.84372
Saskatchewan,2010,5,"1,051,443",308756,"45,141",38.89,45141,,271.3,"72,851",118.6,91.7113719,84.4,86.6,5.2,5,821,1.9,0.202038532,0.144899914,29047,4.37,0,,3.37,29047000000,27625.84372
Saskatchewan,2010,6,"1,051,443",309823,"22,797",48.99,22797,,81.5,"72,851",118.6,91.7113719,84.4,86.6,5.1,5.7,504,1.9,0.202038532,0.144899914,29047,4.37,0,,3.49,29047000000,27625.84372
Saskatchewan,2010,7,"1,051,443",306335,"17,242",68.54,17242,,30.8,"72,851",118.5,91.7113719,84.4,86.6,5.5,5.4,467,1.9,0.202038532,0.144899914,29047,4.37,0,,3.42,29047000000,27625.84372
Saskatchewan,2010,8,"1,051,443",310007,"18,621",54.31,18621,,64,"72,851",118.8,91.7113719,88.1,90.5,5.8,5.2,311,1.9,0.202038532,0.144899914,29047,4.37,0,,3.25,29047000000,27625.84372
Saskatchewan,2010,9,"1,051,443",310141,"34,393",41.38,34393,,216.9,"72,851",118.9,91.48731956,88.1,90.5,5,5.9,408,1.9,0.202038532,0.144899914,29047,4.37,0,,3.14,29047000000,27625.84372
Saskatchewan,2010,10,"1,051,443",317744,"51,042",36.99,51042,,350.1,"72,851",119.7,94.40329421,88.1,90.5,5.4,6.3,419,1.9,0.202038532,0.144899914,29047,4.37,0,,2.92,29047000000,27625.84372
Saskatchewan,2010,11,"1,051,443",315865,"107,213",29.4,107213,,729.3,"72,851",119.9,96.62685014,88.1,90.5,5.1,5.6,709,1.9,0.202038532,0.144899914,29047,4.37,0,,3.04,29047000000,27625.84372
Saskatchewan,2010,12,"1,051,443",332799,"144,364",28.07,144364,,995.7,"72,851",119.4,98.8886281,88.1,90.5,5,5.4,568,1.9,0.202038532,0.144899914,29047,4.37,0,,3.34,29047000000,27625.84372
Saskatchewan,2011,1,"1,066,026",293726,"157,340",27.42,157340,,970.8,"76,697",120.1,105.1970722,88.1,90.5,5.7,5.4,326,1.7,0.201179896,0.14432012,31364,4,0,,3.49,31364000000,29421.42124
Saskatchewan,2011,2,"1,066,026",312953,"138,106",28.07,138106,,926.7,"76,697",120.3,105.4816082,88.1,90.5,5.8,5.5,258,1.7,0.201179896,0.14432012,31364,4,0,,3.4,31364000000,29421.42124
Saskatchewan,2011,3,"1,066,026",317972,"133,557",28.27,133557,,880,"76,697",121.4,109.724866,88.1,90.5,5.5,5,437,1.7,0.201179896,0.14432012,31364,4,0,,3.19,31364000000,29421.42124
Saskatchewan,2011,4,"1,066,026",314986,"75,449",31.31,75449,,442.6,"76,697",121.6,110.9773196,88.1,90.5,5.6,5.1,651,1.7,0.201179896,0.14432012,31364,4,0,,3.3,31364000000,29421.42124
Saskatchewan,2011,5,"1,066,026",314359,"42,641",36.67,42641,,222.7,"76,697",122.6,100.4898556,88.1,90.5,4.9,5.1,605,1.7,0.201179896,0.14432012,31364,4,0,,3.39,31364000000,29421.42124
Saskatchewan,2011,6,"1,066,026",315125,"21,980",48.08,21980,,88.9,"76,697",121.7,100.4898556,88.1,90.5,4.3,4.8,649,1.7,0.201179896,0.14432012,31364,4,0,,3.51,31364000000,29421.42124
Saskatchewan,2011,7,"1,066,026",313546,"16,756",55.36,16756,,21.5,"76,697",121.8,100.4898556,88.1,90.5,5.5,5.3,875,1.7,0.201179896,0.14432012,31364,4,0,,3.42,31364000000,29421.42124
Saskatchewan,2011,8,"1,066,026",314349,"16,633",55.75,16633,,32.3,"76,697",122.1,100.4898556,88.1,90.5,5.6,4.8,718,1.7,0.201179896,0.14432012,31364,4,0,,3.32,31364000000,29421.42124
Saskatchewan,2011,9,"1,066,026",314481,"24,809",45.39,24809,,121,"76,697",123,108.1647835,88.1,90.5,4,4.5,432,1.7,0.201179896,0.14432012,31364,4,0,,3.14,31364000000,29421.42124
Saskatchewan,2011,10,"1,066,026",316475,"55,314",33.85,55314,,341,"76,697",123,112.9616495,88.1,90.5,3.9,4.4,734,1.7,0.201179896,0.14432012,31364,4,0,,3.17,31364000000,29421.42124
Saskatchewan,2011,11,"1,066,026",317829,"99,522",29.64,99522,,693.2,"76,697",123.4,116.4988453,88.1,90.5,4.6,5.1,581,1.7,0.201179896,0.14432012,31364,4,0,,2.99,31364000000,29421.42124
Saskatchewan,2011,12,"1,066,026",319202,"115,669",28.95,115669,,751.9,"76,697",122.4,116.8587216,88.1,90.5,4.4,4.7,435,1.7,0.201179896,0.14432012,31364,4,0,,2.92,31364000000,29421.42124
Saskatchewan,2012,1,"1,083,755",319717,"135,036",28.32,135036,,875.5,"78,007",122.9,115.1551847,88.1,90.5,5,4.9,390,1.8,0.201373004,0.144929435,33079,2.75,0,,2.56,33079000000,30522.58121
Saskatchewan,2012,2,"1,083,755",320295,"115,560",29.3,115560,,771,"78,007",122.7,112.2334189,88.1,90.5,5.4,5.1,409,1.8,0.201373004,0.144929435,33079,2.75,0,,2.13,33079000000,30522.58121
Saskatchewan,2012,3,"1,083,755",320559,"102,150",29.54,102150,,554.4,"78,007",123.6,115.8777207,88.1,90.5,5.2,4.8,534,1.8,0.201373004,0.144929435,33079,2.75,0,,1.83,33079000000,30522.58121
Saskatchewan,2012,4,"1,083,755",320906,"66,615",28.86,66615,,388.3,"78,007",124.2,114.4667095,88.1,90.5,5.4,5,958,1.8,0.201373004,0.144929435,33079,2.75,0,,1.63,33079000000,30522.58121
Saskatchewan,2012,5,"1,083,755",320297,"43,653",33.77,43653,,235.7,"78,007",124.5,111.3562118,88.1,90.5,4.5,4.5,1045,1.8,0.201373004,0.144929435,33079,2.75,0,,1.58,33079000000,30522.58121
Saskatchewan,2012,6,"1,083,755",319709,"19,546",48.75,19546,,69.2,"78,007",124.1,111.3562118,88.1,90.5,4.4,4.9,1063,1.8,0.201373004,0.144929435,33079,2.75,0,,1.75,33079000000,30522.58121
Saskatchewan,2012,7,"1,083,755",320231,"16,141",56.51,16141,,4.9,"78,007",123.9,111.3562118,88.1,90.5,5.3,4.8,584,1.8,0.201373004,0.144929435,33079,2.75,0,,1.92,33079000000,30522.58121
Saskatchewan,2012,8,"1,083,755",320016,"17,196",56.8,17196,,38.3,"78,007",124.2,111.3562118,88.1,90.5,5.5,4.6,869,1.8,0.201373004,0.144929435,33079,2.75,0,,2.05,33079000000,30522.58121
Saskatchewan,2012,9,"1,083,755",321566,"24,881",45.72,24881,,148.3,"78,007",124.5,111.8558266,88.1,90.5,4.1,4.6,881,1.8,0.201373004,0.144929435,33079,2.75,0,,1.94,33079000000,30522.58121
Saskatchewan,2012,10,"1,083,755",322153,"66,702",30.74,66702,,501.6,"78,007",124.8,110.6226644,88.1,90.5,4.1,4.6,846,1.8,0.201373004,0.144929435,33079,2.75,0,,2.36,33079000000,30522.58121
Saskatchewan,2012,11,"1,083,755",324828,"108,364",27.07,108364,,768.5,"78,007",124.5,101.4316215,88.1,90.5,4.2,4.7,747,1.8,0.201373004,0.144929435,33079,2.75,0,,2.9,33079000000,30522.58121
Saskatchewan,2012,12,"1,083,755",326010,"147,475",25.86,147475,,1089.7,"78,007",123.3,102.086421,88.1,90.5,4.5,4.7,317,1.8,0.201373004,0.144929435,33079,2.75,0,,2.98,33079000000,30522.58121
